region,ym,d,minTemp,maxTemp,weather
세종,200905,9,14.0,29.0,구름조금
세종,200905,10,12.0,30.0,구름많음
세종,200905,11,15.0,28.0,구름많음
세종,200905,12,15.0,19.0,흐림/안개/이슬비
세종,200905,13,11.0,23.0,맑음
세종,200905,14,10.0,26.0,구름조금
세종,200905,15,14.0,22.0,흐림/비
세종,200905,16,11.0,15.0,흐림/비
세종,200905,17,10.0,16.0,구름많음/안개/이슬비
세종,200905,18,8.0,24.0,구름조금
세종,200905,19,11.0,27.0,맑음
세종,200905,20,14.0,28.0,구름많음/안개
세종,200905,21,14.0,21.0,흐림/이슬비
세종,200905,22,15.0,25.0,흐림/비
세종,200905,23,14.0,22.0,흐림/안개/비
세종,200905,24,12.0,24.0,구름많음/안개
세종,200905,25,13.0,29.0,구름조금/안개
세종,200905,26,17.0,30.0,구름조금/안개
세종,200905,27,15.0,29.0,맑음
세종,200905,28,15.0,30.0,맑음
세종,200905,29,16.0,28.0,구름조금
세종,200905,30,17.0,26.0,구름많음
세종,200905,31,13.0,27.0,맑음
세종,200906,1,14.0,30.0,맑음/안개
세종,200906,2,19.0,28.0,구름많음/안개
세종,200906,3,17.0,21.0,흐림/안개/천둥번개/비
세종,200906,4,17.0,27.0,구름조금/안개
세종,200906,5,15.0,28.0,맑음/소나기/안개
세종,200906,6,17.0,28.0,구름조금/비
세종,200906,7,17.0,21.0,흐림
세종,200906,8,15.0,26.0,구름많음/안개
세종,200906,9,18.0,25.0,흐림/안개/비
세종,200906,10,17.0,24.0,흐림/안개/이슬비/천둥번개
세종,200906,11,15.0,28.0,구름조금
세종,200906,12,17.0,27.0,구름많음
세종,200906,13,14.0,26.0,구름조금
세종,200906,14,16.0,26.0,구름많음/소나기/안개
세종,200906,15,17.0,28.0,구름조금/안개
세종,200906,16,17.0,29.0,구름조금
세종,200906,17,18.0,29.0,흐림/안개
세종,200906,18,20.0,32.0,구름조금/안개
세종,200906,19,22.0,32.0,구름많음
세종,200906,20,22.0,26.0,흐림/비
세종,200906,21,22.0,32.0,흐림/비
세종,200906,22,20.0,28.0,구름많음/비
세종,200906,23,18.0,31.0,구름조금
세종,200906,24,18.0,31.0,맑음
세종,200906,25,18.0,32.0,맑음
세종,200906,26,18.0,32.0,맑음
세종,200906,27,20.0,33.0,구름많음/안개
세종,200906,28,23.0,32.0,구름많음
세종,200906,29,21.0,32.0,구름많음/안개/비
세종,200906,30,22.0,27.0,흐림/안개
세종,200907,1,20.0,29.0,구름많음
세종,200907,2,19.0,27.0,구름많음/천둥번개/비
세종,200907,3,18.0,28.0,구름많음/안개
세종,200907,4,19.0,30.0,구름많음/안개
세종,200907,5,21.0,31.0,구름많음/안개
세종,200907,6,21.0,32.0,구름많음
세종,200907,7,20.0,24.0,흐림/이슬비
세종,200907,8,21.0,32.0,흐림
세종,200907,9,20.0,27.0,흐림/안개/비
세종,200907,10,19.0,30.0,구름많음
세종,200907,11,20.0,30.0,흐림/안개/비
세종,200907,12,20.0,25.0,흐림/비
세종,200907,13,21.0,30.0,흐림/비
세종,200907,14,21.0,29.0,흐림/비
세종,200907,15,21.0,27.0,구름많음/안개/비
세종,200907,16,20.0,28.0,흐림/안개/비
세종,200907,17,23.0,26.0,흐림/안개/비
세종,200907,18,25.0,30.0,흐림/비
세종,200907,19,23.0,31.0,구름많음/안개/비
세종,200907,20,23.0,31.0,흐림/안개
세종,200907,21,22.0,30.0,구름많음/안개/비
세종,200907,22,20.0,29.0,구름조금/안개
세종,200907,23,20.0,30.0,구름많음/안개/비
세종,200907,24,20.0,25.0,흐림/이슬비
세종,200907,25,19.0,24.0,흐림/비
세종,200907,26,20.0,30.0,구름많음
세종,200907,27,21.0,30.0,구름많음/소나기
세종,200907,28,21.0,26.0,흐림/비
세종,200907,29,20.0,31.0,구름많음
세종,200907,30,21.0,31.0,구름많음
세종,200907,31,23.0,31.0,구름많음/안개
세종,200908,1,21.0,31.0,구름조금/안개
세종,200908,2,23.0,31.0,구름많음/안개
세종,200908,3,20.0,26.0,구름많음
세종,200908,4,18.0,31.0,구름조금
세종,200908,5,22.0,31.0,구름조금
세종,200908,6,22.0,29.0,흐림/비
세종,200908,7,22.0,30.0,흐림/비
세종,200908,8,23.0,32.0,구름많음/소나기/안개
세종,200908,9,23.0,32.0,구름조금
세종,200908,10,22.0,32.0,구름많음
세종,200908,11,23.0,27.0,흐림/비
세종,200908,12,23.0,27.0,흐림/안개/비
세종,200908,13,22.0,31.0,구름많음/안개/비
세종,200908,14,24.0,33.0,구름조금/안개
세종,200908,15,22.0,34.0,맑음/안개
세종,200908,16,23.0,33.0,구름조금/안개
세종,200908,17,25.0,30.0,구름많음
세종,200908,18,24.0,32.0,구름많음
세종,200908,19,24.0,33.0,구름많음/안개
세종,200908,20,24.0,29.0,흐림/안개/비
세종,200908,21,21.0,31.0,구름조금/안개
세종,200908,22,21.0,31.0,구름많음
세종,200908,23,22.0,32.0,구름조금
세종,200908,24,21.0,31.0,구름조금/안개
세종,200908,25,23.0,31.0,구름많음
세종,200908,26,21.0,30.0,구름많음
세종,200908,27,21.0,30.0,구름많음/소나기/안개
세종,200908,28,21.0,31.0,구름조금/안개
세종,200908,29,18.0,29.0,구름많음/안개
세종,200908,30,19.0,24.0,흐림/비
세종,200908,31,17.0,28.0,구름조금
세종,200909,1,17.0,29.0,맑음
세종,200909,2,18.0,29.0,맑음
세종,200909,3,17.0,29.0,구름조금
세종,200909,4,18.0,30.0,구름조금
세종,200909,5,20.0,31.0,구름조금
세종,200909,6,20.0,32.0,구름조금/안개
세종,200909,7,21.0,27.0,흐림/안개
세종,200909,8,21.0,30.0,구름조금
세종,200909,9,19.0,29.0,구름조금
세종,200909,10,16.0,28.0,구름많음
세종,200909,11,,,
세종,200909,12,17.0,25.0,구름많음/비
세종,200909,13,16.0,27.0,맑음/안개
세종,200909,14,16.0,24.0,흐림/안개/비
세종,200909,15,14.0,26.0,구름조금/안개
세종,200909,16,17.0,27.0,구름조금/안개
세종,200909,17,15.0,27.0,구름조금/안개
세종,200909,18,15.0,29.0,맑음/안개
세종,200909,19,15.0,27.0,구름조금
세종,200909,20,15.0,27.0,구름많음
세종,200909,21,18.0,21.0,흐림/안개/비
세종,200909,22,16.0,25.0,구름많음/안개
세종,200909,23,17.0,29.0,구름조금
세종,200909,24,15.0,28.0,구름조금/안개
세종,200909,25,17.0,24.0,구름많음/안개
세종,200909,26,16.0,28.0,구름많음/안개
세종,200909,27,18.0,23.0,흐림/비
세종,200909,28,18.0,25.0,흐림/비
세종,200909,29,16.0,25.0,구름많음/안개
세종,200909,30,17.0,27.0,구름조금/안개
세종,200910,1,16.0,29.0,구름조금
세종,200910,2,16.0,25.0,구름조금/안개
세종,200910,3,10.0,24.0,맑음
세종,200910,4,13.0,23.0,구름많음
세종,200910,5,9.0,24.0,맑음
세종,200910,6,11.0,25.0,맑음
세종,200910,7,12.0,22.0,구름조금
세종,200910,8,12.0,22.0,구름조금
세종,200910,9,10.0,22.0,구름조금
세종,200910,10,10.0,22.0,맑음
세종,200910,11,10.0,23.0,구름조금/안개
세종,200910,12,11.0,22.0,구름조금/안개
세종,200910,13,9.0,22.0,구름많음/소나기/천둥번개
세종,200910,14,11.0,18.0,구름조금/안개
세종,200910,15,8.0,22.0,구름조금/안개
세종,200910,16,8.0,23.0,구름조금
세종,200910,17,12.0,19.0,구름많음/소나기
세종,200910,18,9.0,20.0,구름조금
세종,200910,19,10.0,19.0,구름많음/비
세종,200910,20,9.0,17.0,맑음/황사
세종,200910,21,8.0,21.0,구름조금
세종,200910,22,6.0,21.0,구름조금/안개
세종,200910,23,9.0,23.0,맑음
세종,200910,24,12.0,24.0,맑음/안개
세종,200910,25,11.0,22.0,구름조금
세종,200910,26,8.0,22.0,맑음/안개
세종,200910,27,13.0,22.0,구름조금/안개
세종,200910,28,9.0,21.0,구름많음/안개
세종,200910,29,10.0,24.0,구름많음
세종,200910,30,12.0,25.0,구름조금
세종,200910,31,13.0,23.0,구름많음/안개/비
세종,200911,1,8.0,15.0,구름많음/비
세종,200911,2,-1.0,8.0,구름조금
세종,200911,3,-3.0,8.0,구름조금
세종,200911,4,4.0,15.0,구름많음
세종,200911,5,10.0,21.0,구름조금/안개
세종,200911,6,8.0,22.0,구름조금/안개
세종,200911,7,10.0,22.0,구름많음/안개
세종,200911,8,16.0,18.0,흐림/안개/비
세종,200911,9,15.0,22.0,구름많음/안개
세종,200911,10,11.0,18.0,흐림
세종,200911,11,8.0,16.0,구름조금
세종,200911,12,8.0,13.0,구름많음
세종,200911,13,9.0,11.0,흐림/비
세종,200911,14,1.0,11.0,흐림/비
세종,200911,15,0.0,4.0,구름많음/비
세종,200911,16,-2.0,3.0,흐림
세종,200911,17,-1.0,5.0,구름조금
세종,200911,18,-4.0,5.0,구름조금
세종,200911,19,-1.0,7.0,구름많음
세종,200911,20,-2.0,7.0,구름많음/비
세종,200911,21,-2.0,6.0,맑음
세종,200911,22,-5.0,10.0,구름조금
세종,200911,23,2.0,14.0,구름조금
세종,200911,24,0.0,15.0,맑음/안개
세종,200911,25,0.0,8.0,구름많음/안개/비
세종,200911,26,1.0,11.0,구름많음/안개
세종,200911,27,5.0,11.0,구름많음/안개
세종,200911,28,4.0,11.0,구름많음/안개
세종,200911,29,4.0,6.0,흐림/안개/비
세종,200911,30,2.0,10.0,구름많음/안개
세종,200912,1,2.0,12.0,구름조금/안개
세종,200912,2,-1.0,8.0,구름많음/안개
세종,200912,3,2.0,7.0,흐림/안개
세종,200912,4,-3.0,7.0,구름조금/안개
세종,200912,5,-2.0,5.0,구름많음/비
세종,200912,6,-4.0,3.0,맑음
세종,200912,7,-6.0,5.0,맑음
세종,200912,8,-4.0,4.0,구름많음
세종,200912,9,0.0,9.0,흐림/안개/비
세종,200912,10,5.0,9.0,흐림/비
세종,200912,11,8.0,10.0,흐림/안개/이슬비
세종,200912,12,3.0,10.0,구름많음/비
세종,200912,13,1.0,9.0,구름조금/안개
세종,200912,14,-2.0,6.0,구름조금
세종,200912,15,-5.0,1.0,구름많음
세종,200912,16,-8.0,-1.0,구름조금
세종,200912,17,-8.0,-1.0,구름조금/눈
세종,200912,18,-11.0,-3.0,구름조금/눈
세종,200912,19,-8.0,-3.0,구름많음/눈
세종,200912,20,-8.0,1.0,구름많음/눈
세종,200912,21,-9.0,2.0,맑음
세종,200912,22,-5.0,9.0,구름많음
세종,200912,23,1.0,10.0,구름많음/안개/비
세종,200912,24,-2.0,6.0,구름조금/안개
세종,200912,25,-3.0,4.0,흐림/안개/황사/비
세종,200912,26,-7.0,-1.0,구름조금
세종,200912,27,-9.0,-2.0,구름조금/눈
세종,200912,28,-10.0,-3.0,맑음/안개
세종,200912,29,-11.0,5.0,구름조금
세종,200912,30,-6.0,4.0,구름많음/황사/눈
세종,200912,31,-9.0,-5.0,구름조금/비
세종,201001,1,-12.0,-1.0,구름조금
세종,201001,2,-5.0,3.0,흐림/눈
세종,201001,3,-7.0,0.0,구름조금
세종,201001,4,-5.0,1.0,흐림/눈
세종,201001,5,-10.0,-4.0,구름많음/눈
세종,201001,6,-13.0,-4.0,구름조금
세종,201001,7,-11.0,-3.0,구름조금/안개/눈
세종,201001,8,-14.0,-1.0,맑음/안개
세종,201001,9,-10.0,-2.0,구름많음/안개
세종,201001,10,-8.0,1.0,구름많음/안개
세종,201001,11,-7.0,0.0,흐림/안개
세종,201001,12,-9.0,-3.0,구름조금
세종,201001,13,-13.0,-7.0,구름조금
세종,201001,14,-15.0,-3.0,구름조금
세종,201001,15,-8.0,1.0,구름조금/안개/눈
세종,201001,16,-12.0,1.0,맑음/안개
세종,201001,17,-12.0,2.0,맑음
세종,201001,18,-8.0,4.0,구름조금
세종,201001,19,-5.0,7.0,구름많음/안개/눈
세종,201001,20,3.0,8.0,흐림/이슬비
세종,201001,21,-5.0,6.0,구름조금/비
세종,201001,22,-7.0,0.0,구름조금
세종,201001,23,-7.0,1.0,구름조금
세종,201001,24,-5.0,5.0,구름많음
세종,201001,25,-5.0,3.0,구름조금/안개/황사
세종,201001,26,-9.0,3.0,맑음
세종,201001,27,-6.0,4.0,구름많음/비
세종,201001,28,-2.0,6.0,구름조금/비
세종,201001,29,-5.0,6.0,구름조금/눈
세종,201001,30,-4.0,8.0,구름조금
세종,201001,31,-3.0,9.0,구름조금/안개
세종,201002,1,-1.0,5.0,구름조금/안개
세종,201002,2,-6.0,0.0,구름조금
세종,201002,3,-9.0,-2.0,맑음
세종,201002,4,-9.0,2.0,구름조금/눈
세종,201002,5,-6.0,1.0,맑음
세종,201002,6,-9.0,3.0,맑음
세종,201002,7,-8.0,9.0,구름조금
세종,201002,8,3.0,5.0,흐림/비
세종,201002,9,3.0,5.0,흐림/안개/비
세종,201002,10,4.0,5.0,흐림/안개/비
세종,201002,11,0.0,6.0,흐림/진눈개비
세종,201002,12,-1.0,4.0,흐림/진눈개비
세종,201002,13,-3.0,2.0,구름많음/눈
세종,201002,14,-5.0,1.0,구름많음/안개
세종,201002,15,-5.0,4.0,구름조금
세종,201002,16,-6.0,3.0,구름조금
세종,201002,17,-6.0,2.0,구름많음
세종,201002,18,-4.0,1.0,구름조금/눈
세종,201002,19,-5.0,6.0,구름조금/눈
세종,201002,20,-3.0,10.0,맑음
세종,201002,21,-3.0,13.0,맑음/안개
세종,201002,22,0.0,13.0,구름조금/안개
세종,201002,23,-2.0,18.0,맑음/안개
세종,201002,24,1.0,19.0,구름조금/안개
세종,201002,25,13.0,16.0,흐림/안개/비
세종,201002,26,7.0,14.0,흐림/안개/비
세종,201002,27,4.0,10.0,구름많음/비
세종,201002,28,3.0,12.0,구름많음/안개
세종,201003,1,3.0,7.0,흐림/이슬비
세종,201003,2,2.0,6.0,흐림/안개/비
세종,201003,3,0.0,13.0,구름많음/안개
세종,201003,4,5.0,8.0,흐림/비
세종,201003,5,5.0,9.0,흐림/안개/이슬비
세종,201003,6,3.0,8.0,흐림/안개/비
세종,201003,7,3.0,8.0,구름많음
세종,201003,8,-1.0,8.0,구름조금
세종,201003,9,-2.0,5.0,흐림/진눈개비
세종,201003,10,-3.0,2.0,흐림/안개/눈
세종,201003,11,-3.0,8.0,구름조금
세종,201003,12,3.0,14.0,구름많음/안개
세종,201003,13,1.0,11.0,구름조금
세종,201003,14,1.0,13.0,구름많음/비
세종,201003,15,3.0,12.0,흐림/황사/비
세종,201003,16,0.0,7.0,구름조금/황사
세종,201003,17,-2.0,6.0,구름많음/눈
세종,201003,18,-1.0,5.0,구름조금/눈
세종,201003,19,-3.0,14.0,맑음
세종,201003,20,5.0,20.0,흐림/안개/천둥번개/황사/비
세종,201003,21,1.0,9.0,맑음
세종,201003,22,1.0,6.0,흐림
세종,201003,23,2.0,12.0,흐림/안개
세종,201003,24,3.0,15.0,구름많음
세종,201003,25,2.0,10.0,구름많음
세종,201003,26,-2.0,10.0,맑음
세종,201003,27,3.0,11.0,구름많음
세종,201003,28,3.0,11.0,구름조금
세종,201003,29,0.0,14.0,맑음
세종,201003,30,2.0,16.0,구름많음
세종,201003,31,7.0,11.0,흐림/이슬비
세종,201004,1,4.0,11.0,구름많음/이슬비
세종,201004,2,1.0,14.0,구름조금
세종,201004,3,2.0,12.0,맑음
세종,201004,4,-1.0,19.0,구름조금
세종,201004,5,4.0,20.0,구름조금
세종,201004,6,5.0,14.0,구름많음/안개
세종,201004,7,2.0,14.0,맑음
세종,201004,8,2.0,20.0,맑음
세종,201004,9,6.0,21.0,구름조금/안개
세종,201004,10,8.0,18.0,흐림/안개
세종,201004,11,8.0,18.0,흐림/안개
세종,201004,12,11.0,18.0,흐림/비
세종,201004,13,3.0,11.0,구름많음/비
세종,201004,14,2.0,9.0,구름많음
세종,201004,15,0.0,14.0,구름조금
세종,201004,16,1.0,15.0,맑음
세종,201004,17,2.0,17.0,구름조금
세종,201004,18,5.0,18.0,흐림/안개
세종,201004,19,12.0,22.0,흐림
세종,201004,20,10.0,25.0,구름조금
세종,201004,21,8.0,21.0,흐림/비
세종,201004,22,7.0,13.0,흐림/비
세종,201004,23,7.0,15.0,흐림/비
세종,201004,24,4.0,19.0,구름조금/안개
세종,201004,25,5.0,22.0,구름조금
세종,201004,26,11.0,20.0,흐림/안개/비
세종,201004,27,6.0,14.0,구름많음/비
세종,201004,28,4.0,8.0,구름많음/비
세종,201004,29,4.0,16.0,구름조금/비
세종,201004,30,7.0,17.0,구름조금
세종,201005,1,4.0,21.0,맑음
세종,201005,2,8.0,27.0,맑음
세종,201005,3,16.0,26.0,구름조금
세종,201005,4,17.0,29.0,구름많음
세종,201005,5,15.0,29.0,구름많음
세종,201005,6,11.0,22.0,흐림/안개/비
세종,201005,7,8.0,24.0,맑음
세종,201005,8,11.0,26.0,구름조금
세종,201005,9,13.0,28.0,구름많음/안개
세종,201005,10,13.0,23.0,구름많음/황사
세종,201005,11,10.0,23.0,구름조금/안개/황사
세종,201005,12,9.0,21.0,맑음/안개
세종,201005,13,9.0,23.0,구름조금/안개
세종,201005,14,11.0,26.0,맑음
세종,201005,15,13.0,23.0,구름많음
세종,201005,16,11.0,27.0,구름조금
세종,201005,17,13.0,30.0,구름많음/비
세종,201005,18,18.0,21.0,흐림/비
세종,201005,19,17.0,26.0,구름많음/안개/비
세종,201005,20,15.0,30.0,맑음/안개
세종,201005,21,16.0,32.0,구름조금/안개
세종,201005,22,15.0,27.0,흐림/비
세종,201005,23,15.0,18.0,흐림/이슬비
세종,201005,24,14.0,17.0,흐림/안개/비
세종,201005,25,14.0,19.0,흐림/안개/비
세종,201005,26,14.0,23.0,구름많음/비
세종,201005,27,11.0,24.0,구름조금
세종,201005,28,14.0,22.0,구름많음
세종,201005,29,15.0,26.0,구름많음/안개
세종,201005,30,15.0,27.0,구름조금
세종,201005,31,14.0,23.0,구름많음
세종,201006,1,12.0,25.0,맑음
세종,201006,2,14.0,28.0,구름조금
세종,201006,3,17.0,29.0,맑음/안개
세종,201006,4,16.0,30.0,맑음
세종,201006,5,17.0,30.0,구름조금
세종,201006,6,17.0,32.0,구름조금
세종,201006,7,19.0,32.0,구름조금
세종,201006,8,16.0,31.0,맑음
세종,201006,9,18.0,32.0,맑음
세종,201006,10,20.0,32.0,구름많음
세종,201006,11,20.0,31.0,구름많음
세종,201006,12,19.0,24.0,흐림/비
세종,201006,13,20.0,29.0,흐림
세종,201006,14,22.0,28.0,흐림/안개
세종,201006,15,21.0,31.0,흐림/소나기/안개
세종,201006,16,21.0,29.0,구름많음
세종,201006,17,20.0,29.0,구름많음/안개
세종,201006,18,23.0,31.0,흐림/안개/비
세종,201006,19,21.0,28.0,흐림/안개/비
세종,201006,20,21.0,28.0,구름많음/소나기/안개
세종,201006,21,20.0,29.0,구름많음/안개
세종,201006,22,18.0,30.0,구름조금
세종,201006,23,20.0,30.0,구름조금
세종,201006,24,18.0,31.0,맑음
세종,201006,25,20.0,33.0,구름많음/안개
세종,201006,26,21.0,28.0,흐림/비
세종,201006,27,21.0,24.0,흐림/이슬비
세종,201006,28,20.0,30.0,구름많음/안개
세종,201006,29,21.0,30.0,구름많음/안개
세종,201006,30,23.0,26.0,흐림/안개/비
세종,201007,1,23.0,27.0,흐림/안개/이슬비
세종,201007,2,24.0,27.0,흐림/비
세종,201007,3,24.0,28.0,흐림/안개/이슬비
세종,201007,4,24.0,30.0,흐림/비
세종,201007,5,23.0,32.0,구름많음/안개/비
세종,201007,6,22.0,33.0,구름조금/안개
세종,201007,7,24.0,31.0,구름조금/안개
세종,201007,8,21.0,30.0,구름많음/비
세종,201007,9,21.0,31.0,구름많음/안개/비
세종,201007,10,21.0,31.0,구름많음
세종,201007,11,20.0,27.0,흐림/비
세종,201007,12,22.0,29.0,구름많음
세종,201007,13,22.0,30.0,구름많음
세종,201007,14,22.0,32.0,구름조금
세종,201007,15,23.0,33.0,구름많음
세종,201007,16,23.0,29.0,흐림/비
세종,201007,17,24.0,27.0,흐림/비
세종,201007,18,25.0,33.0,흐림/비
세종,201007,19,26.0,35.0,구름많음/소나기
세종,201007,20,25.0,35.0,구름조금
세종,201007,21,27.0,34.0,구름많음/소나기
세종,201007,22,26.0,34.0,구름많음
세종,201007,23,22.0,31.0,흐림/소나기/천둥번개
세종,201007,24,23.0,31.0,흐림/소나기
세종,201007,25,24.0,31.0,흐림
세종,201007,26,24.0,31.0,구름많음/소나기/천둥번개
세종,201007,27,22.0,33.0,구름조금/소나기/안개
세종,201007,28,21.0,29.0,흐림/비
세종,201007,29,24.0,32.0,구름많음/비
세종,201007,30,25.0,31.0,흐림/소나기
세종,201007,31,25.0,31.0,구름많음/안개
세종,201008,1,27.0,34.0,구름많음
세종,201008,2,27.0,33.0,흐림/안개
세종,201008,3,25.0,33.0,흐림/소나기/안개
세종,201008,4,27.0,36.0,구름많음/안개
세종,201008,5,27.0,36.0,구름조금/소나기
세종,201008,6,26.0,32.0,구름많음/소나기
세종,201008,7,25.0,32.0,구름많음/소나기
세종,201008,8,25.0,34.0,구름조금
세종,201008,9,25.0,35.0,맑음
세종,201008,10,25.0,32.0,흐림/비
세종,201008,11,25.0,33.0,흐림/비
세종,201008,12,24.0,31.0,흐림/안개/비
세종,201008,13,25.0,30.0,흐림/안개/비
세종,201008,14,24.0,30.0,흐림/천둥번개/비
세종,201008,15,25.0,31.0,흐림/비
세종,201008,16,23.0,29.0,흐림/안개/비
세종,201008,17,23.0,32.0,흐림/안개/비
세종,201008,18,24.0,34.0,구름많음/소나기/천둥번개
세종,201008,19,25.0,35.0,구름많음/안개
세종,201008,20,27.0,36.0,구름조금
세종,201008,21,26.0,35.0,구름조금/안개
세종,201008,22,26.0,35.0,구름조금
세종,201008,23,27.0,31.0,구름많음/비
세종,201008,24,24.0,30.0,흐림/비
세종,201008,25,24.0,29.0,흐림/비
세종,201008,26,24.0,28.0,흐림/천둥번개/비
세종,201008,27,23.0,31.0,구름많음
세종,201008,28,25.0,31.0,흐림/소나기/천둥번개
세종,201008,29,23.0,30.0,흐림/천둥번개/비
